Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
EVGA,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.635487688894309,-1.27175608713087,0.000780709342254826,3.93473326415092,-1.50565268470546,0.143559782686652,0.258176060799383,-6.90427486156088
DFRF,Group_labelFarm1_Post.Group_labelFarm2_Post,0.651124001829043,-0.599349205583661,1.90159720924175,3.91823631609813,1.5160946684614,0.140909619227324,0.255470285265799,-6.88919490225997
TETL,Group_labelFarm1_Post.Group_labelFarm2_Post,0.462994732153277,-1.29387956418009,2.21986902848665,3.85770696077687,0.583954657453886,0.564677799960497,0.796981958172094,-7.85571003920197
APH2-DPRIME,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.44500293310058,-1.6984406081359,0.808434741934741,3.79382256228718,-0.543918942632197,0.591544485629639,0.829650442109493,-7.81302608732507
CMY,Group_labelFarm1_Post.Group_labelFarm2_Post,-2.2776925196064,-3.86242393010509,-0.69296110910772,3.69043472282342,-1.31910189403381,0.209975268134399,0.362980502278844,-6.48583224654895
MARA,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.30787799136253,-1.06957226632437,0.453816283599311,3.47073469200038,-0.804898621497281,0.427784139573054,0.641411433303324,-7.70038763211442
HNS,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.394835905606927,-1.64722333142418,0.857551520210324,3.4602340689106,-1.1247431804569,0.270421634300012,0.450030033200765,-7.39164143057127
TETD,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.226976424837634,-1.51033513123138,1.05638228155611,3.41356611349951,-0.436052720584802,0.666465857752244,0.911790713366567,-7.89922457170865
sme,Group_labelFarm1_Post.Group_labelFarm2_Post,2.13604646543492,-0.000380223922344047,4.27247315479218,3.28358810830967,6.05715930191906,1.35813403018352e-05,6.18089568838622e-05,2.24903534798433
TETX,Group_labelFarm1_Post.Group_labelFarm2_Post,1.21622830551078,-0.763274754567467,3.19573136558902,3.20972519927162,1.14557509379659,0.266311921880288,0.446522996836874,-7.19029970362043
ERMF,Group_labelFarm1_Post.Group_labelFarm2_Post,2.39647301038414,1.75273991214095,3.04020610862733,3.06808436449969,3.04921742285745,0.00689376787163935,0.0153731023537557,-3.90016580923088
TET33,Group_labelFarm1_Post.Group_labelFarm2_Post,3.95934633226089,3.91142237678409,4.00727028773768,3.05320667258494,4.83910288229877,8.70084165908215e-05,0.000262201039185854,0.299849271920168
APH4,Group_labelFarm1_Post.Group_labelFarm2_Post,1.91024106341792,0.704108900912491,3.11637322592334,2.97058453301417,2.25361724935968,0.0344142380712851,0.0704071109164824,-5.54853616786305
TETZ,Group_labelFarm1_Post.Group_labelFarm2_Post,0.552673703203047,-0.314737967560828,1.42008537396692,2.87288660473175,0.840252389212929,0.409624124241408,0.634348470179403,-7.63535990100175
ANT2-DPRIME,Group_labelFarm1_Post.Group_labelFarm2_Post,0.837671968921216,0.809636702371935,0.865707235470496,2.81722329437542,1.04576313454369,0.308670669253834,0.50612911208533,-7.4407607923162
CATA,Group_labelFarm1_Post.Group_labelFarm2_Post,-1.28377901265429,-2.65803723954145,0.0904792142328619,2.71132484820498,-1.26154752665918,0.219911639781045,0.377233043624408,-7.19919770793544
APH6-PRIME,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.58880438763497,-2.0520343793401,0.874425604070156,2.69253941672588,-0.740813222620569,0.466226572221901,0.688533282155523,-7.71595009189941
TET32,Group_labelFarm1_Post.Group_labelFarm2_Post,3.55056804821726,2.69851542320971,4.40262067322481,2.68576367457283,4.58261073055209,0.000366605617543029,0.000996988447708482,-0.844074360440569
LNUC,Group_labelFarm1_Post.Group_labelFarm2_Post,1.87284361984168,1.76136772841572,1.98431951126764,2.59533634783363,2.57749034480637,0.0160149913696644,0.0340127911946207,-4.93437782218896
MSRC,Group_labelFarm1_Post.Group_labelFarm2_Post,6.7774320699413,5.34919857778546,8.20566556209714,2.42394877436769,10.1325226904684,5.07355905094456e-08,4.35155257061784e-07,8.55427841341193
ADEC,Group_labelFarm1_Post.Group_labelFarm2_Post,6.75834384886192,5.72040471717114,7.79628298055269,2.38999324171041,10.0550904577092,3.29930711450051e-08,2.94298194613446e-07,8.93218564270747
LNUA,Group_labelFarm1_Post.Group_labelFarm2_Post,5.17506366226814,5.13037917323931,5.21974815129696,2.3061585542537,8.6746079349372,6.96446505075299e-08,5.75213224562191e-07,7.8360296624301
CFX,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.862476859160871,-0.980794048357586,-0.744159669964156,2.28433814588461,-0.83472480292876,0.416335824396829,0.640295785106847,-7.47824618588098
TETG,Group_labelFarm1_Post.Group_labelFarm2_Post,5.32935529700681,4.90271861453093,5.75599197948268,2.25872726411181,6.38959312057076,1.54522901895506e-05,6.51502996212298e-05,2.46016953178825
ERMX,Group_labelFarm1_Post.Group_labelFarm2_Post,3.97816861307124,1.78523496201771,6.17110226412478,2.17218771864623,8.04708764149043,2.11323505022147e-07,1.5201658587077e-06,6.56657985193479
cme,Group_labelFarm1_Post.Group_labelFarm2_Post,2.07143193602689,0.370219211245461,3.77264466080832,2.05929484772459,3.91901177571426,0.00108511711605139,0.00281373391720303,-2.23405004300069
CAT,Group_labelFarm1_Post.Group_labelFarm2_Post,0.626456563096866,-1.22699119985589,2.47990432604963,2.04271839910725,1.1641870359636,0.256204161288865,0.432829757328917,-7.2720983936632
ANT9,Group_labelFarm1_Post.Group_labelFarm2_Post,2.37687618169581,1.20600863809156,3.54774372530006,1.97716420991475,3.94442376420667,0.000701918758693149,0.00184150450810085,-1.84734547583224
HLYD,Group_labelFarm1_Post.Group_labelFarm2_Post,1.83701825851859,0.23216152657962,3.44187499045755,1.95559248580384,5.44841869422368,4.54596247546465e-05,0.000155961481850557,1.0050831396377
AAC6-PRIME,Group_labelFarm1_Post.Group_labelFarm2_Post,5.02924923540371,4.9846048793506,5.07389359145681,1.9305623709675,7.20936295134203,9.11917581170067e-07,5.21429796412628e-06,5.3271676421624
QNRB,Group_labelFarm1_Post.Group_labelFarm2_Post,-3.26505459651383,-3.9847350471926,-2.54537414583506,1.926214633028,-3.90467372048112,0.00212613436801311,0.00493883295903046,-1.96595804440155
EMRE,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.309792391178239,-1.47199153828506,0.852406755928584,1.85524514696495,-0.805558800942683,0.428196823679174,0.641411433303324,-7.6662827347069
MSBA,Group_labelFarm1_Post.Group_labelFarm2_Post,3.15393189298995,3.06836568697054,3.23949809900936,1.80952540480559,7.86477576901455,7.80840058492134e-07,4.58229823799331e-06,5.34097724419342
ACI,Group_labelFarm1_Post.Group_labelFarm2_Post,5.48382731446402,4.63242921988821,6.33522540903983,1.79577909960089,8.50633088313421,4.05258832691935e-07,2.66063266686524e-06,6.38374361518653
ANT4-PRIME,Group_labelFarm1_Post.Group_labelFarm2_Post,3.18312380863415,1.80952536258307,4.55672225468522,1.79577556161999,3.45346953956844,0.00296112336755909,0.00680753104088327,-2.92137099281372
TETS,Group_labelFarm1_Post.Group_labelFarm2_Post,3.25805535413203,1.71570072102489,4.80040998723917,1.7543401514095,5.70712809192195,6.60585731731942e-05,0.000210443740251747,0.982140810257485
ERMG,Group_labelFarm1_Post.Group_labelFarm2_Post,0.342298692259108,-0.307176098617236,0.991773483135452,1.61515781211311,0.498618444921367,0.625050698021236,0.865753451296495,-7.7032960400187
OQXB,Group_labelFarm1_Post.Group_labelFarm2_Post,2.0826772436078,2.03806402073444,2.12729046648116,1.60242474904876,2.23412889908489,0.0404115908132837,0.0804623638514489,-5.47636651495686
TETC,Group_labelFarm1_Post.Group_labelFarm2_Post,4.13912134868938,3.58194005149305,4.69630264588572,1.58548386160529,3.5320007914797,0.00445285146422228,0.0101325089440976,-3.10012851068207
LNUB,Group_labelFarm1_Post.Group_labelFarm2_Post,2.55306697390111,2.11840839854043,2.98772554926179,1.55157268340222,3.93103368333587,0.00113978983449992,0.00288833105788049,-1.9635199193148
OXA,Group_labelFarm1_Post.Group_labelFarm2_Post,3.9858409898959,2.33487442036565,5.63680755942615,1.54300808238054,5.87504029265861,1.56796622821218e-05,6.51502996212298e-05,2.22368570037989
MDTO,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.18093261201005,-0.990256913071824,0.628391689051724,1.49079166550156,-0.33239615464654,0.744279356832928,0.987942241510375,-7.56233772174335
EMRD,Group_labelFarm1_Post.Group_labelFarm2_Post,1.32810268447615,1.28347869010702,1.37272667884527,1.45779730846276,2.27052696029099,0.039329439463105,0.0790131982006524,-5.37436114999451
BRP,Group_labelFarm1_Post.Group_labelFarm2_Post,2.34673635180685,1.58391399071149,3.10955871290221,1.30152324403652,3.99731929344487,0.00113438396458282,0.00288833105788049,-1.9219303468461
PMRF,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.548459952431322,-1.58029089797422,0.483370993111578,1.2585622425938,-0.954825107355674,0.355355558238342,0.56644747919637,-7.05952681083443
MEL,Group_labelFarm1_Post.Group_labelFarm2_Post,0.296537358882813,-0.774409535570752,1.36748425333638,1.24302892281147,0.423705396299904,0.679705738274662,0.924234022166157,-7.62859270001547
ROB,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.572530441020379,-1.16545960583683,0.0203987237960689,1.22830415228289,-0.529484595804427,0.606199189382092,0.844890120201291,-7.5296499847921
BLA1,Group_labelFarm1_Post.Group_labelFarm2_Post,3.67922715673768,3.63460949375082,3.72384481972455,0.973451052809579,29.9061107029931,1.95218475562453e-12,2.17668600252135e-10,19.0713774966925
OQXA,Group_labelFarm1_Post.Group_labelFarm2_Post,1.25073039445722,1.09892595396635,1.40253483494809,0.96909369709112,1.71957899922983,0.10485898000722,0.198088958094421,-6.34390243713984
PBP2B,Group_labelFarm1_Post.Group_labelFarm2_Post,2.16894292047168,1.45684779879275,2.88103804215062,0.958009802330516,6.76158499875774,1.9181682972914e-05,7.5044128122102e-05,2.56546579127425
MECA,Group_labelFarm1_Post.Group_labelFarm2_Post,3.64467384754844,2.69733182498678,4.5920158701101,0.940560992915726,14.3888058292076,1.66797846315224e-08,1.54982998867895e-07,10.0887575915135
ERMA,Group_labelFarm1_Post.Group_labelFarm2_Post,2.77568537133669,1.77759509449431,3.77377564817908,0.91793721023854,5.94069844651958,3.00533870384705e-05,0.000108095246928692,1.92153035571867
TET31,Group_labelFarm1_Post.Group_labelFarm2_Post,0.890655559040282,0.686968501017586,1.09434261706298,0.909143096236898,1.58226304994624,0.149570919795641,0.266834520915424,-6.30051289888092
FEXA,Group_labelFarm1_Post.Group_labelFarm2_Post,1.42505276539903,0.196746603983658,2.6533589268144,0.869728287632321,4.23491308585237,0.00184050534889551,0.00432034413477577,-2.0968213238655
dha,Group_labelFarm1_Post.Group_labelFarm2_Post,3.34894807719165,2.27560907116426,4.42228708321904,0.864244665081716,20.6943192528279,3.43982832726725e-10,6.39234764150497e-09,14.045765681541
MEPA,Group_labelFarm1_Post.Group_labelFarm2_Post,3.30112356595084,2.0514180659182,4.55082906598348,0.85190285572925,19.3192744582921,7.21736731701228e-10,1.07298194112916e-08,13.3037792991681
TET44,Group_labelFarm1_Post.Group_labelFarm2_Post,3.11990729203023,2.94898529995987,3.29082928410059,0.8179523340509,8.23348130568594,3.65661064179178e-06,1.81205371804348e-05,4.3841030153556
CEOB,Group_labelFarm1_Post.Group_labelFarm2_Post,1.30732502916127,1.25966066338717,1.35498939493536,0.808721012289841,6.67040153096934,2.20064160234187e-05,8.46108754003858e-05,2.29578356896809
NORA,Group_labelFarm1_Post.Group_labelFarm2_Post,3.06338051053741,2.19809631112976,3.92866470994506,0.790549809170944,18.4837427080682,1.16070256656619e-09,1.52256866084859e-08,12.8241932350381
SAV1866,Group_labelFarm1_Post.Group_labelFarm2_Post,3.03296695685164,2.24476942156347,3.82116449213981,0.782701150155262,17.5090890892899,2.07407308373873e-09,2.43430682986177e-08,12.2345294432631
ERMT,Group_labelFarm1_Post.Group_labelFarm2_Post,1.46302987738453,1.24561940712573,1.68044034764333,0.763203474324162,3.88219205062692,0.00134741648085028,0.00326602038293056,-2.20505607637769
ERMC,Group_labelFarm1_Post.Group_labelFarm2_Post,2.66973952354304,2.02841183119316,3.31106721589291,0.744503803269476,5.09401443434159,0.000396063717401098,0.0010641229997644,-0.459612974692673
ERM42,Group_labelFarm1_Post.Group_labelFarm2_Post,3.52017872884591,2.61625855891106,4.42409889878076,0.733840047123609,5.88520619054396,0.000158351300496393,0.000458601818320723,0.590326353405633
MYRA,Group_labelFarm1_Post.Group_labelFarm2_Post,0.603603980638983,-0.312045136877471,1.51925309815544,0.715529455400901,2.03160848081498,0.0740879091948757,0.141210288465447,-5.65820969914235
TET38,Group_labelFarm1_Post.Group_labelFarm2_Post,2.66336263950432,2.4117139857884,2.91501129322023,0.687319390839823,18.8677144714346,9.30731429965031e-10,1.29720693051376e-08,13.0474350700834
CATP,Group_labelFarm1_Post.Group_labelFarm2_Post,2.82654445280749,1.97237834839285,3.68071055722214,0.658384872240202,4.07477849775292,0.00148157255062318,0.00351479445520179,-1.91736140622577
SHV,Group_labelFarm1_Post.Group_labelFarm2_Post,1.83464630300109,-0.733578205817071,4.40287081181924,0.654296022959645,2.2746170519826,0.0518685791205757,0.101462220560424,-5.28490265926507
PMRC,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.564804579570334,-2.92274949093051,1.79314033178984,0.647506952077193,-1.19738851984706,0.253190565288342,0.431003786712216,-6.77317672620295
MSR,Group_labelFarm1_Post.Group_labelFarm2_Post,0.692386572639391,0.643425909247077,0.741347236031704,0.641823966162008,0.707978909037418,0.492795124893309,0.722982321389525,-7.30062041128221
L1,Group_labelFarm1_Post.Group_labelFarm2_Post,0.345479242726889,-0.728030027772474,1.41898851322625,0.622021093491182,1.36536824528582,0.196852146353858,0.342953348725862,-6.83648857574171
QNRD,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.490969020250782,-0.581183089909533,-0.400754950592032,0.613183259140776,-1.56641411040436,0.136537822697858,0.249573233291987,-6.75686579160774
ERMR,Group_labelFarm1_Post.Group_labelFarm2_Post,1.9859451132656,1.19335877920374,2.77853144732746,0.586781449489647,8.30123499288959,1.18872285079472e-06,6.62712989318059e-06,5.32236246758811
ARLS,Group_labelFarm1_Post.Group_labelFarm2_Post,2.24822846577704,1.44427487071089,3.05218206084319,0.580187991168268,11.3777084703389,1.91827765495534e-07,1.4259197235168e-06,7.53423356625409
PMRB,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.197056763688906,-1.03620702599667,0.642093498618854,0.577006509009506,-0.641586357930039,0.529948822919563,0.757555048147836,-7.43257718087193
MPHB,Group_labelFarm1_Post.Group_labelFarm2_Post,2.95458777692727,2.72210934889624,3.1870662049583,0.492377644745739,7.16911997652949,8.69040606293887e-05,0.000262201039185854,1.52377376062219
MEPR,Group_labelFarm1_Post.Group_labelFarm2_Post,1.89016204530304,0.297225462803817,3.48309862780227,0.487783753626592,19.8616568928687,5.35681497356552e-10,8.53264099360793e-09,13.6031930827152
